Location;Means of Transportation;TimeFrame;DataFormat;Data;Fips
University Heights;Driving Alone;2018;Percent;0,17681;205
University Heights;Carpool, Taxi, Other;2018;Percent;0,05609;205
University Heights;Bicycle;2018;Percent;0,00493;205
Upper East Side;Work at Home;2018;Percent;0,06859;108
Upper East Side;Walking;2018;Percent;0,17727;108
Upper East Side;Public Transit;2018;Percent;0,59716;108
Upper East Side;Driving Alone;2018;Percent;0,06574;108
Upper East Side;Carpool, Taxi, Other;2018;Percent;0,07564;108
Upper East Side;Bicycle;2018;Percent;0,0156;108
Upper West Side;Bicycle;2018;Percent;0,03051;107
Upper West Side;Carpool, Taxi, Other;2018;Percent;0,06579;107
Upper West Side;Driving Alone;2018;Percent;0,048;107
Upper West Side;Public Transit;2018;Percent;0,60389;107
Upper West Side;Walking;2018;Percent;0,14391;107
Upper West Side;Work at Home;2018;Percent;0,1079;107
Washington Heights;Work at Home;2018;Percent;0,0774;112
Washington Heights;Walking;2018;Percent;0,08367;112
Washington Heights;Public Transit;2018;Percent;0,69669;112
Washington Heights;Driving Alone;2018;Percent;0,08659;112
Washington Heights;Carpool, Taxi, Other;2018;Percent;0,05175;112
Washington Heights;Bicycle;2018;Percent;0,00391;112
Williamsbridge;Bicycle;2018;Percent;0,00189;212
Williamsbridge;Carpool, Taxi, Other;2018;Percent;0,1003;212
Williamsbridge;Driving Alone;2018;Percent;0,31609;212
Williamsbridge;Public Transit;2018;Percent;0,49839;212
Williamsbridge;Work at Home;2018;Percent;0,0273;212
Williamsbridge;Walking;2018;Percent;0,05602;212
Williamsburg/Greenpoint;Bicycle;2018;Percent;0,03328;301
Williamsburg/Greenpoint;Carpool, Taxi, Other;2018;Percent;0,03278;301
Williamsburg/Greenpoint;Driving Alone;2018;Percent;0,1068;301
Williamsburg/Greenpoint;Public Transit;2018;Percent;0,61975;301
Williamsburg/Greenpoint;Walking;2018;Percent;0,14021;301
Williamsburg/Greenpoint;Work at Home;2018;Percent;0,06718;301
Woodhaven;Walking;2018;Percent;0,04241;409
Woodhaven;Work at Home;2018;Percent;0,04247;409
Woodhaven;Public Transit;2018;Percent;0,50461;409
Woodhaven;Driving Alone;2018;Percent;0,31581;409
Woodhaven;Carpool, Taxi, Other;2018;Percent;0,09106;409
Woodhaven;Bicycle;2018;Percent;0,00362;409
Astoria;Work at Home;2019;Percent;0,04521;401
Astoria;Walking;2019;Percent;0,05586;401
Astoria;Public Transit;2019;Percent;0,67895;401
Astoria;Driving Alone;2019;Percent;0,15734;401
Astoria;Carpool, Taxi, Other;2019;Percent;0,04424;401
Astoria;Bicycle;2019;Percent;0,0184;401
Battery Park/Tribeca;Work at Home;2019;Percent;0,08555;101
Battery Park/Tribeca;Walking;2019;Percent;0,25293;101
Battery Park/Tribeca;Public Transit;2019;Percent;0,53048;101
Battery Park/Tribeca;Driving Alone;2019;Percent;0,052;101
Battery Park/Tribeca;Carpool, Taxi, Other;2019;Percent;0,05346;101
Battery Park/Tribeca;Bicycle;2019;Percent;0,02558;101
Bay Ridge;Bicycle;2019;Percent;0,01351;310
Bay Ridge;Carpool, Taxi, Other;2019;Percent;0,06451;310
Bay Ridge;Driving Alone;2019;Percent;0,25009;310
Bay Ridge;Public Transit;2019;Percent;0,52959;310
Bay Ridge;Walking;2019;Percent;0,09811;310
Bay Ridge;Work at Home;2019;Percent;0,04419;310
Bayside;Work at Home;2019;Percent;0,03628;411
Bayside;Walking;2019;Percent;0,03401;411
Bayside;Public Transit;2019;Percent;0,2958;411
Bayside;Driving Alone;2019;Percent;0,51388;411
Bayside;Carpool, Taxi, Other;2019;Percent;0,11749;411
Bayside;Bicycle;2019;Percent;0,00254;411
Bedford Park;Work at Home;2019;Percent;0,04159;207
Bedford Park;Walking;2019;Percent;0,07842;207
Bedford Park;Public Transit;2019;Percent;0,70119;207
Bedford Park;Driving Alone;2019;Percent;0,13586;207
Bedford Park;Carpool, Taxi, Other;2019;Percent;0,03295;207
Bedford Park;Bicycle;2019;Percent;0,00998;207
Bedford Stuyvesant;Work at Home;2019;Percent;0,05992;303
Bedford Stuyvesant;Walking;2019;Percent;0,08257;303
Bedford Stuyvesant;Public Transit;2019;Percent;0,66572;303
Bedford Stuyvesant;Driving Alone;2019;Percent;0,12934;303
Bedford Stuyvesant;Carpool, Taxi, Other;2019;Percent;0,03051;303
Bedford Stuyvesant;Bicycle;2019;Percent;0,03194;303
Bensonhurst;Work at Home;2019;Percent;0,04557;311
Bensonhurst;Walking;2019;Percent;0,06803;311
Bensonhurst;Public Transit;2019;Percent;0,56965;311
Bensonhurst;Driving Alone;2019;Percent;0,25437;311
Bensonhurst;Carpool, Taxi, Other;2019;Percent;0,05264;311
Bensonhurst;Bicycle;2019;Percent;0,00973;311
Borough Park;Bicycle;2019;Percent;0,01043;312
Borough Park;Carpool, Taxi, Other;2019;Percent;0,08841;312
Borough Park;Driving Alone;2019;Percent;0,21846;312
Borough Park;Public Transit;2019;Percent;0,39065;312
Borough Park;Walking;2019;Percent;0,23152;312
Borough Park;Work at Home;2019;Percent;0,06053;312
Brownsville;Bicycle;2019;Percent;0,01198;316
Brownsville;Carpool, Taxi, Other;2019;Percent;0,04467;316
Brownsville;Driving Alone;2019;Percent;0,163;316
Brownsville;Public Transit;2019;Percent;0,70873;316
Brownsville;Walking;2019;Percent;0,04631;316
Brownsville;Work at Home;2019;Percent;0,02532;316
Bushwick;Bicycle;2019;Percent;0,02457;304
Bushwick;Carpool, Taxi, Other;2019;Percent;0,02626;304
Bushwick;Driving Alone;2019;Percent;0,13164;304
Bushwick;Public Transit;2019;Percent;0,69702;304
Bushwick;Walking;2019;Percent;0,07894;304
Bushwick;Work at Home;2019;Percent;0,04159;304
Canarsie;Bicycle;2019;Percent;0,00074;318
Canarsie;Carpool, Taxi, Other;2019;Percent;0,09278;318
Canarsie;Driving Alone;2019;Percent;0,36797;318
Canarsie;Public Transit;2019;Percent;0,47459;318
Canarsie;Walking;2019;Percent;0,02652;318
Canarsie;Work at Home;2019;Percent;0,0374;318
Central Harlem;Carpool, Taxi, Other;2019;Percent;0,03812;110
Central Harlem;Bicycle;2019;Percent;0,00962;110
Central Harlem;Work at Home;2019;Percent;0,06835;110
Central Harlem;Walking;2019;Percent;0,10947;110
Central Harlem;Public Transit;2019;Percent;0,7011;110
Central Harlem;Driving Alone;2019;Percent;0,07334;110
Chelsea/Clinton;Bicycle;2019;Percent;0,02359;104
Chelsea/Clinton;Carpool, Taxi, Other;2019;Percent;0,06858;104
Chelsea/Clinton;Driving Alone;2019;Percent;0,0313;104
Chelsea/Clinton;Public Transit;2019;Percent;0,49792;104
Chelsea/Clinton;Walking;2019;Percent;0,3102;104
Chelsea/Clinton;Work at Home;2019;Percent;0,06841;104
Concourse/Highbridge;Bicycle;2019;Percent;0;204
Concourse/Highbridge;Carpool, Taxi, Other;2019;Percent;0,03758;204
Concourse/Highbridge;Driving Alone;2019;Percent;0,12455;204
Concourse/Highbridge;Public Transit;2019;Percent;0,72065;204
Concourse/Highbridge;Walking;2019;Percent;0,09806;204
Concourse/Highbridge;Work at Home;2019;Percent;0,01916;204
Coney Island;Work at Home;2019;Percent;0,04342;313
Coney Island;Walking;2019;Percent;0,1358;313
Coney Island;Public Transit;2019;Percent;0,52303;313
Coney Island;Driving Alone;2019;Percent;0,23153;313
Coney Island;Carpool, Taxi, Other;2019;Percent;0,0484;313
Coney Island;Bicycle;2019;Percent;0,01783;313
Crown Heights North;Bicycle;2019;Percent;0,03136;308
Crown Heights North;Carpool, Taxi, Other;2019;Percent;0,03252;308
Crown Heights North;Driving Alone;2019;Percent;0,10586;308
Crown Heights North;Public Transit;2019;Percent;0,726;308
Crown Heights North;Walking;2019;Percent;0,04915;308
Crown Heights North;Work at Home;2019;Percent;0,05512;308
Crown Heights South;Work at Home;2019;Percent;0,05252;309
Crown Heights South;Walking;2019;Percent;0,05808;309
Crown Heights South;Public Transit;2019;Percent;0,75069;309
Crown Heights South;Driving Alone;2019;Percent;0,10013;309
Crown Heights South;Carpool, Taxi, Other;2019;Percent;0,0289;309
Crown Heights South;Bicycle;2019;Percent;0,00968;309
East Flatbush;Work at Home;2019;Percent;0,02509;317
East Flatbush;Walking;2019;Percent;0,03935;317
East Flatbush;Public Transit;2019;Percent;0,66622;317
East Flatbush;Driving Alone;2019;Percent;0,19937;317
East Flatbush;Carpool, Taxi, Other;2019;Percent;0,06727;317
East Flatbush;Bicycle;2019;Percent;0,00271;317
East New York;Work at Home;2019;Percent;0,02898;305
East New York;Walking;2019;Percent;0,05539;305
East New York;Public Transit;2019;Percent;0,61335;305
East New York;Driving Alone;2019;Percent;0,24365;305
East New York;Carpool, Taxi, Other;2019;Percent;0,05828;305
East New York;Bicycle;2019;Percent;0,00036;305
East Tremont;Bicycle;2019;Percent;0,00345;206
East Tremont;Carpool, Taxi, Other;2019;Percent;0,06142;206
East Tremont;Driving Alone;2019;Percent;0,16388;206
East Tremont;Public Transit;2019;Percent;0,63982;206
East Tremont;Walking;2019;Percent;0,11378;206
East Tremont;Work at Home;2019;Percent;0,01765;206
Elmhurst/Corona;Bicycle;2019;Percent;0,00888;404
Elmhurst/Corona;Carpool, Taxi, Other;2019;Percent;0,05359;404
Elmhurst/Corona;Driving Alone;2019;Percent;0,14377;404
Elmhurst/Corona;Public Transit;2019;Percent;0,71151;404
Elmhurst/Corona;Walking;2019;Percent;0,06398;404
Elmhurst/Corona;Work at Home;2019;Percent;0,01827;404
Flatbush/Midwood;Bicycle;2019;Percent;0,01082;314
Flatbush/Midwood;Carpool, Taxi, Other;2019;Percent;0,05905;314
Flatbush/Midwood;Driving Alone;2019;Percent;0,19453;314
Flatbush/Midwood;Public Transit;2019;Percent;0,61096;314
Flatbush/Midwood;Walking;2019;Percent;0,08244;314
Flatbush/Midwood;Work at Home;2019;Percent;0,04221;314
Flushing;Work at Home;2019;Percent;0,02487;407
Flushing;Walking;2019;Percent;0,11308;407
Flushing;Public Transit;2019;Percent;0,36814;407
Flushing;Driving Alone;2019;Percent;0,37855;407
Flushing;Carpool, Taxi, Other;2019;Percent;0,11478;407
Flushing;Bicycle;2019;Percent;0,00059;407
Fort Greene/Brooklyn Hts;Bicycle;2019;Percent;0,02633;302
Fort Greene/Brooklyn Hts;Carpool, Taxi, Other;2019;Percent;0,02949;302
Fort Greene/Brooklyn Hts;Driving Alone;2019;Percent;0,08291;302
Fort Greene/Brooklyn Hts;Public Transit;2019;Percent;0,7093;302
Fort Greene/Brooklyn Hts;Walking;2019;Percent;0,09935;302
Fort Greene/Brooklyn Hts;Work at Home;2019;Percent;0,05263;302
Fresh Meadows/Briarwood;Bicycle;2019;Percent;0;408
Fresh Meadows/Briarwood;Carpool, Taxi, Other;2019;Percent;0,08073;408
Fresh Meadows/Briarwood;Driving Alone;2019;Percent;0,38358;408
Fresh Meadows/Briarwood;Public Transit;2019;Percent;0,39051;408
Fresh Meadows/Briarwood;Walking;2019;Percent;0,09022;408
Fresh Meadows/Briarwood;Work at Home;2019;Percent;0,05497;408
Greenwich Village;Bicycle;2019;Percent;0,02558;102
Greenwich Village;Carpool, Taxi, Other;2019;Percent;0,05346;102
Greenwich Village;Driving Alone;2019;Percent;0,052;102
Greenwich Village;Public Transit;2019;Percent;0,53048;102
Greenwich Village;Walking;2019;Percent;0,25293;102
Greenwich Village;Work at Home;2019;Percent;0,08555;102
Howard Beach;Bicycle;2019;Percent;0,00299;410
Howard Beach;Carpool, Taxi, Other;2019;Percent;0,07964;410
Howard Beach;Driving Alone;2019;Percent;0,43362;410
Howard Beach;Public Transit;2019;Percent;0,43509;410
Howard Beach;Walking;2019;Percent;0,0293;410
Howard Beach;Work at Home;2019;Percent;0,01936;410
Hunts Point;Bicycle;2019;Percent;0,00332;202
Hunts Point;Carpool, Taxi, Other;2019;Percent;0,03929;202
Hunts Point;Driving Alone;2019;Percent;0,09825;202
Hunts Point;Public Transit;2019;Percent;0,72155;202
Hunts Point;Walking;2019;Percent;0,11646;202
Hunts Point;Work at Home;2019;Percent;0,02114;202
Jackson Heights;Work at Home;2019;Percent;0,03455;403
Jackson Heights;Walking;2019;Percent;0,10646;403
Jackson Heights;Public Transit;2019;Percent;0,6624;403
Jackson Heights;Driving Alone;2019;Percent;0,13255;403
Jackson Heights;Carpool, Taxi, Other;2019;Percent;0,05013;403
Jackson Heights;Bicycle;2019;Percent;0,0139;403
Jamaica/St. Albans;Bicycle;2019;Percent;0,00084;412
Jamaica/St. Albans;Carpool, Taxi, Other;2019;Percent;0,06327;412
Jamaica/St. Albans;Driving Alone;2019;Percent;0,39316;412
Jamaica/St. Albans;Public Transit;2019;Percent;0,47895;412
Jamaica/St. Albans;Walking;2019;Percent;0,03991;412
Jamaica/St. Albans;Work at Home;2019;Percent;0,02386;412
Lower East Side;Work at Home;2019;Percent;0,07255;103
Lower East Side;Walking;2019;Percent;0,28454;103
Lower East Side;Public Transit;2019;Percent;0,52771;103
Lower East Side;Driving Alone;2019;Percent;0,02914;103
Lower East Side;Carpool, Taxi, Other;2019;Percent;0,03768;103
Lower East Side;Bicycle;2019;Percent;0,04837;103
Midtown Business District;Work at Home;2019;Percent;0,06841;105
Midtown Business District;Walking;2019;Percent;0,3102;105
Midtown Business District;Public Transit;2019;Percent;0,49792;105
Midtown Business District;Driving Alone;2019;Percent;0,0313;105
Midtown Business District;Carpool, Taxi, Other;2019;Percent;0,06858;105
Midtown Business District;Bicycle;2019;Percent;0,02359;105
Morrisania;Work at Home;2019;Percent;0,01765;203
Morrisania;Walking;2019;Percent;0,11378;203
Morrisania;Public Transit;2019;Percent;0,63982;203
Morrisania;Driving Alone;2019;Percent;0,16388;203
Morrisania;Carpool, Taxi, Other;2019;Percent;0,06142;203
Morrisania;Bicycle;2019;Percent;0,00345;203
Mott Haven;Work at Home;2019;Percent;0,02114;201
Mott Haven;Walking;2019;Percent;0,11646;201
Mott Haven;Public Transit;2019;Percent;0,72155;201
Mott Haven;Driving Alone;2019;Percent;0,09825;201
Mott Haven;Carpool, Taxi, Other;2019;Percent;0,03929;201
Mott Haven;Bicycle;2019;Percent;0,00332;201
Murray Hill/Stuyvesant;Bicycle;2019;Percent;0,03514;106
Murray Hill/Stuyvesant;Carpool, Taxi, Other;2019;Percent;0,07794;106
Murray Hill/Stuyvesant;Driving Alone;2019;Percent;0,0586;106
Murray Hill/Stuyvesant;Public Transit;2019;Percent;0,37745;106
Murray Hill/Stuyvesant;Walking;2019;Percent;0,3783;106
Murray Hill/Stuyvesant;Work at Home;2019;Percent;0,07257;106
Park Slope;Bicycle;2019;Percent;0,04342;306
Park Slope;Carpool, Taxi, Other;2019;Percent;0,0244;306
Park Slope;Driving Alone;2019;Percent;0,09056;306
Park Slope;Public Transit;2019;Percent;0,66202;306
Park Slope;Walking;2019;Percent;0,0897;306
Park Slope;Work at Home;2019;Percent;0,08991;306
Pelham Parkway;Work at Home;2019;Percent;0,0343;211
Pelham Parkway;Walking;2019;Percent;0,05995;211
Pelham Parkway;Public Transit;2019;Percent;0,54414;211
Pelham Parkway;Driving Alone;2019;Percent;0,32002;211
Pelham Parkway;Carpool, Taxi, Other;2019;Percent;0,03592;211
Pelham Parkway;Bicycle;2019;Percent;0,00567;211
Queens Village;Work at Home;2019;Percent;0,02798;413
Queens Village;Walking;2019;Percent;0,01189;413
Queens Village;Public Transit;2019;Percent;0,33455;413
Queens Village;Driving Alone;2019;Percent;0,55101;413
Queens Village;Carpool, Taxi, Other;2019;Percent;0,07254;413
Queens Village;Bicycle;2019;Percent;0,00202;413
Rego Park/Forest Hills;Bicycle;2019;Percent;0,0017;406
Rego Park/Forest Hills;Carpool, Taxi, Other;2019;Percent;0,06587;406
Rego Park/Forest Hills;Driving Alone;2019;Percent;0,24732;406
Rego Park/Forest Hills;Public Transit;2019;Percent;0,59898;406
Rego Park/Forest Hills;Walking;2019;Percent;0,05658;406
Rego Park/Forest Hills;Work at Home;2019;Percent;0,02956;406
Ridgewood/Glendale;Work at Home;2019;Percent;0,03364;405
Ridgewood/Glendale;Walking;2019;Percent;0,05571;405
Ridgewood/Glendale;Public Transit;2019;Percent;0,49464;405
Ridgewood/Glendale;Driving Alone;2019;Percent;0,34667;405
Ridgewood/Glendale;Carpool, Taxi, Other;2019;Percent;0,05763;405
Ridgewood/Glendale;Bicycle;2019;Percent;0,0117;405
Riverdale;Bicycle;2019;Percent;0,00241;208
Riverdale;Carpool, Taxi, Other;2019;Percent;0,06376;208
Riverdale;Driving Alone;2019;Percent;0,2414;208
Riverdale;Public Transit;2019;Percent;0,56403;208
Riverdale;Walking;2019;Percent;0,09458;208
Riverdale;Work at Home;2019;Percent;0,03382;208
Sheepshead Bay;Work at Home;2019;Percent;0,05247;315
Sheepshead Bay;Walking;2019;Percent;0,0744;315
Sheepshead Bay;Public Transit;2019;Percent;0,46745;315
Sheepshead Bay;Driving Alone;2019;Percent;0,32189;315
Sheepshead Bay;Carpool, Taxi, Other;2019;Percent;0,07164;315
Sheepshead Bay;Bicycle;2019;Percent;0,01215;315
South Beach;Bicycle;2019;Percent;0;502
South Beach;Carpool, Taxi, Other;2019;Percent;0,11642;502
South Beach;Driving Alone;2019;Percent;0,51232;502
South Beach;Public Transit;2019;Percent;0,27925;502
South Beach;Walking;2019;Percent;0,02329;502
South Beach;Work at Home;2019;Percent;0,06872;502
St. George;Work at Home;2019;Percent;0,01914;501
St. George;Walking;2019;Percent;0,03921;501
St. George;Public Transit;2019;Percent;0,36212;501
St. George;Driving Alone;2019;Percent;0,48578;501
St. George;Carpool, Taxi, Other;2019;Percent;0,09375;501
St. George;Bicycle;2019;Percent;0;501
Sunnyside/Woodside;Bicycle;2019;Percent;0,02328;402
Sunnyside/Woodside;Carpool, Taxi, Other;2019;Percent;0,06845;402
Sunnyside/Woodside;Driving Alone;2019;Percent;0,13166;402
Sunnyside/Woodside;Public Transit;2019;Percent;0,66117;402
Sunnyside/Woodside;Walking;2019;Percent;0,06391;402
Sunnyside/Woodside;Work at Home;2019;Percent;0,05152;402
Sunset Park;Work at Home;2019;Percent;0,04808;307
Sunset Park;Walking;2019;Percent;0,12515;307
Sunset Park;Public Transit;2019;Percent;0,58402;307
Sunset Park;Driving Alone;2019;Percent;0,12177;307
Sunset Park;Carpool, Taxi, Other;2019;Percent;0,09843;307
Sunset Park;Bicycle;2019;Percent;0,02255;307
The Rockaways;Bicycle;2019;Percent;0,01158;414
The Rockaways;Carpool, Taxi, Other;2019;Percent;0,09011;414
The Rockaways;Driving Alone;2019;Percent;0,49719;414
The Rockaways;Public Transit;2019;Percent;0,34799;414
The Rockaways;Walking;2019;Percent;0,03917;414
The Rockaways;Work at Home;2019;Percent;0,01396;414
Throgs Neck;Bicycle;2019;Percent;0,01043;210
Throgs Neck;Carpool, Taxi, Other;2019;Percent;0,06117;210
Throgs Neck;Driving Alone;2019;Percent;0,44474;210
Throgs Neck;Public Transit;2019;Percent;0,40639;210
Throgs Neck;Walking;2019;Percent;0,05903;210
Throgs Neck;Work at Home;2019;Percent;0,01825;210
Tottenville;Work at Home;2019;Percent;0,02286;503
Tottenville;Walking;2019;Percent;0,01218;503
Tottenville;Public Transit;2019;Percent;0,26185;503
Tottenville;Driving Alone;2019;Percent;0,62521;503
Tottenville;Carpool, Taxi, Other;2019;Percent;0,07664;503
Tottenville;Bicycle;2019;Percent;0,00126;503
Unionport/Soundview;Work at Home;2019;Percent;0,02672;209
Unionport/Soundview;Walking;2019;Percent;0,056;209
Unionport/Soundview;Public Transit;2019;Percent;0,60357;209
Unionport/Soundview;Driving Alone;2019;Percent;0,25301;209
Unionport/Soundview;Carpool, Taxi, Other;2019;Percent;0,05726;209
Unionport/Soundview;Bicycle;2019;Percent;0,00344;209
University Heights;Work at Home;2019;Percent;0,03376;205
University Heights;Walking;2019;Percent;0,06971;205
University Heights;Public Transit;2019;Percent;0,73283;205
University Heights;Driving Alone;2019;Percent;0,11277;205
University Heights;Carpool, Taxi, Other;2019;Percent;0,05092;205
University Heights;Bicycle;2019;Percent;0;205
Upper East Side;Bicycle;2019;Percent;0,01279;108
Upper East Side;Carpool, Taxi, Other;2019;Percent;0,0741;108
Upper East Side;Driving Alone;2019;Percent;0,06544;108
Upper East Side;Public Transit;2019;Percent;0,56624;108
Upper East Side;Walking;2019;Percent;0,21233;108
Upper East Side;Work at Home;2019;Percent;0,0691;108
Upper West Side;Work at Home;2019;Percent;0,10193;107
Upper West Side;Walking;2019;Percent;0,13166;107
Upper West Side;Public Transit;2019;Percent;0,61106;107
Upper West Side;Driving Alone;2019;Percent;0,0696;107
Upper West Side;Carpool, Taxi, Other;2019;Percent;0,06097;107
Upper West Side;Bicycle;2019;Percent;0,02477;107
Washington Heights;Bicycle;2019;Percent;0,00327;112
Washington Heights;Carpool, Taxi, Other;2019;Percent;0,02928;112
Washington Heights;Driving Alone;2019;Percent;0,08834;112
Washington Heights;Public Transit;2019;Percent;0,70533;112
Washington Heights;Walking;2019;Percent;0,12159;112
Washington Heights;Work at Home;2019;Percent;0,05219;112
Williamsbridge;Bicycle;2019;Percent;0,00319;212
Williamsbridge;Carpool, Taxi, Other;2019;Percent;0,10747;212
Williamsbridge;Driving Alone;2019;Percent;0,37161;212
Williamsbridge;Public Transit;2019;Percent;0,47261;212
Williamsbridge;Walking;2019;Percent;0,02474;212
Williamsbridge;Work at Home;2019;Percent;0,02037;212
Williamsburg/Greenpoint;Work at Home;2019;Percent;0,06263;301
Williamsburg/Greenpoint;Walking;2019;Percent;0,11956;301
Williamsburg/Greenpoint;Public Transit;2019;Percent;0,63979;301
Williamsburg/Greenpoint;Driving Alone;2019;Percent;0,09423;301
Williamsburg/Greenpoint;Carpool, Taxi, Other;2019;Percent;0,03855;301
Williamsburg/Greenpoint;Bicycle;2019;Percent;0,04524;301
Woodhaven;Work at Home;2019;Percent;0,03263;409
Woodhaven;Walking;2019;Percent;0,05139;409
Woodhaven;Public Transit;2019;Percent;0,52137;409
Woodhaven;Driving Alone;2019;Percent;0,31937;409
Woodhaven;Carpool, Taxi, Other;2019;Percent;0,07136;409
Woodhaven;Bicycle;2019;Percent;0,00388;409
Astoria;Work at Home;2021;Percent;0,31688;401
Astoria;Bicycle;2021;Percent;0,01874;401
Astoria;Carpool, Taxi, Other;2021;Percent;0,04974;401
Astoria;Walking;2021;Percent;0,08328;401
Astoria;Public Transit;2021;Percent;0,38328;401
Astoria;Driving Alone;2021;Percent;0,14809;401
Battery Park/Tribeca;Public Transit;2021;Percent;0,27298;101
Battery Park/Tribeca;Driving Alone;2021;Percent;0,03517;101
Battery Park/Tribeca;Walking;2021;Percent;0,20327;101
Battery Park/Tribeca;Carpool, Taxi, Other;2021;Percent;0,02933;101
Battery Park/Tribeca;Work at Home;2021;Percent;0,43402;101
Battery Park/Tribeca;Bicycle;2021;Percent;0,02523;101
Bay Ridge;Work at Home;2021;Percent;0,2969;310
Bay Ridge;Bicycle;2021;Percent;0,01828;310
Bay Ridge;Carpool, Taxi, Other;2021;Percent;0,0755;310
Bay Ridge;Walking;2021;Percent;0,06412;310
Bay Ridge;Public Transit;2021;Percent;0,35394;310
Bay Ridge;Driving Alone;2021;Percent;0,19127;310
Bayside;Work at Home;2021;Percent;0,22552;411
Bayside;Bicycle;2021;Percent;0,00087;411
Bayside;Carpool, Taxi, Other;2021;Percent;0,13068;411
Bayside;Walking;2021;Percent;0,03973;411
Bayside;Public Transit;2021;Percent;0,15869;411
Bayside;Driving Alone;2021;Percent;0,44452;411
Bedford Park;Public Transit;2021;Percent;0,54399;207
Bedford Park;Driving Alone;2021;Percent;0,17389;207
Bedford Park;Walking;2021;Percent;0,07618;207
Bedford Park;Work at Home;2021;Percent;0,12306;207
Bedford Park;Carpool, Taxi, Other;2021;Percent;0,07407;207
Bedford Park;Bicycle;2021;Percent;0,0088;207
Bedford Stuyvesant;Public Transit;2021;Percent;0,32867;303
Bedford Stuyvesant;Walking;2021;Percent;0,08716;303
Bedford Stuyvesant;Driving Alone;2021;Percent;0,13012;303
Bedford Stuyvesant;Carpool, Taxi, Other;2021;Percent;0,04255;303
Bedford Stuyvesant;Bicycle;2021;Percent;0,05146;303
Bedford Stuyvesant;Work at Home;2021;Percent;0,36004;303
Bensonhurst;Driving Alone;2021;Percent;0,22409;311
Bensonhurst;Public Transit;2021;Percent;0,40859;311
Bensonhurst;Walking;2021;Percent;0,11813;311
Bensonhurst;Carpool, Taxi, Other;2021;Percent;0,07059;311
Bensonhurst;Bicycle;2021;Percent;0,01244;311
Bensonhurst;Work at Home;2021;Percent;0,16617;311
Borough Park;Work at Home;2021;Percent;0,20404;312
Borough Park;Bicycle;2021;Percent;0,03153;312
Borough Park;Carpool, Taxi, Other;2021;Percent;0,1053;312
Borough Park;Walking;2021;Percent;0,1763;312
Borough Park;Public Transit;2021;Percent;0,24967;312
Borough Park;Driving Alone;2021;Percent;0,23317;312
Brownsville;Work at Home;2021;Percent;0,14597;316
Brownsville;Bicycle;2021;Percent;0,00284;316
Brownsville;Carpool, Taxi, Other;2021;Percent;0,06185;316
Brownsville;Walking;2021;Percent;0,04764;316
Brownsville;Driving Alone;2021;Percent;0,15551;316
Brownsville;Public Transit;2021;Percent;0,5862;316
Bushwick;Work at Home;2021;Percent;0,27076;304
Bushwick;Bicycle;2021;Percent;0,02689;304
Bushwick;Carpool, Taxi, Other;2021;Percent;0,05714;304
Bushwick;Walking;2021;Percent;0,07016;304
Bushwick;Driving Alone;2021;Percent;0,11024;304
Bushwick;Public Transit;2021;Percent;0,46481;304
Canarsie;Work at Home;2021;Percent;0,13762;318
Canarsie;Bicycle;2021;Percent;0,00599;318
Canarsie;Carpool, Taxi, Other;2021;Percent;0,07575;318
Canarsie;Walking;2021;Percent;0,04179;318
Canarsie;Public Transit;2021;Percent;0,35991;318
Canarsie;Driving Alone;2021;Percent;0,37894;318
Central Harlem;Bicycle;2021;Percent;0,01774;110
Central Harlem;Work at Home;2021;Percent;0,31152;110
Central Harlem;Carpool, Taxi, Other;2021;Percent;0,05023;110
Central Harlem;Walking;2021;Percent;0,0764;110
Central Harlem;Driving Alone;2021;Percent;0,04789;110
Central Harlem;Public Transit;2021;Percent;0,49622;110
Chelsea/Clinton;Bicycle;2021;Percent;0,04186;104
Chelsea/Clinton;Work at Home;2021;Percent;0,35695;104
Chelsea/Clinton;Carpool, Taxi, Other;2021;Percent;0,0458;104
Chelsea/Clinton;Walking;2021;Percent;0,20373;104
Chelsea/Clinton;Driving Alone;2021;Percent;0,05455;104
Chelsea/Clinton;Public Transit;2021;Percent;0,29711;104
Concourse/Highbridge;Public Transit;2021;Percent;0,59381;204
Concourse/Highbridge;Driving Alone;2021;Percent;0,13804;204
Concourse/Highbridge;Walking;2021;Percent;0,06892;204
Concourse/Highbridge;Work at Home;2021;Percent;0,09249;204
Concourse/Highbridge;Carpool, Taxi, Other;2021;Percent;0,10322;204
Concourse/Highbridge;Bicycle;2021;Percent;0,00352;204
Coney Island;Driving Alone;2021;Percent;0,21373;313
Coney Island;Public Transit;2021;Percent;0,36508;313
Coney Island;Walking;2021;Percent;0,13866;313
Coney Island;Carpool, Taxi, Other;2021;Percent;0,07354;313
Coney Island;Bicycle;2021;Percent;0,00824;313
Coney Island;Work at Home;2021;Percent;0,20075;313
Crown Heights North;Work at Home;2021;Percent;0,40839;308
Crown Heights North;Bicycle;2021;Percent;0,02793;308
Crown Heights North;Carpool, Taxi, Other;2021;Percent;0,02141;308
Crown Heights North;Walking;2021;Percent;0,04995;308
Crown Heights North;Driving Alone;2021;Percent;0,12195;308
Crown Heights North;Public Transit;2021;Percent;0,37037;308
Crown Heights South;Public Transit;2021;Percent;0,40793;309
Crown Heights South;Walking;2021;Percent;0,08389;309
Crown Heights South;Driving Alone;2021;Percent;0,13883;309
