Location;Age Group;TimeFrame;DataFormat;Data;Fips
Flatbush/Midwood;Youth 18 to 24 Years;2019;Number;10339;314
;;;;;
Flatbush/Midwood;Children Under 18 Years;2021;Number;39337;314
;;;;;
Flatbush/Midwood;Youth 18 to 24 Years;2021;Number;13611;314
;;;;;
Flatbush/Midwood;Adults 25 Years and Older;2021;Number;120059;314
;;;;;
Flatbush/Midwood;Children Under 18 Years;2022;Number;30114;314
;;;;;
Flatbush/Midwood;Youth 18 to 24 Years;2022;Number;9964;314
;;;;;
Flatbush/Midwood;Adults 25 Years and Older;2022;Number;112262;314
;;;;;
Flushing;Adults 25 Years and Older;2005;Number;177636;407
;;;;;
Flushing;Children Under 18 Years;2005;Number;44385;407
;;;;;
Flushing;Youth 18 to 24 Years;2005;Number;19926;407
;;;;;
Flushing;Adults 25 Years and Older;2006;Number;182737;407
;;;;;
Flushing;Children Under 18 Years;2006;Number;43189;407
;;;;;
Flushing;Youth 18 to 24 Years;2006;Number;20616;407
;;;;;
Flushing;Adults 25 Years and Older;2007;Number;174974;407
;;;;;
Flushing;Children Under 18 Years;2007;Number;43297;407
;;;;;
Flushing;Youth 18 to 24 Years;2007;Number;16111;407
;;;;;
Flushing;Adults 25 Years and Older;2008;Number;186573;407
;;;;;
Flushing;Children Under 18 Years;2008;Number;48634;407
;;;;;
Flushing;Youth 18 to 24 Years;2008;Number;19364;407
;;;;;
Flushing;Adults 25 Years and Older;2009;Number;196352;407
;;;;;
Flushing;Children Under 18 Years;2009;Number;48852;407
;;;;;
Flushing;Youth 18 to 24 Years;2009;Number;19382;407
;;;;;
Flushing;Adults 25 Years and Older;2010;Number;187568;407
;;;;;
Flushing;Children Under 18 Years;2010;Number;44094;407
;;;;;
Flushing;Youth 18 to 24 Years;2010;Number;25665;407
;;;;;
Flushing;Adults 25 Years and Older;2011;Number;183891;407
;;;;;
Flushing;Children Under 18 Years;2011;Number;43526;407
;;;;;
Flushing;Youth 18 to 24 Years;2011;Number;19699;407
;;;;;
Flushing;Adults 25 Years and Older;2012;Number;186113;407
;;;;;
Flushing;Children Under 18 Years;2012;Number;43564;407
;;;;;
Flushing;Youth 18 to 24 Years;2012;Number;20458;407
;;;;;
Flushing;Adults 25 Years and Older;2013;Number;185721;407
;;;;;
Flushing;Children Under 18 Years;2013;Number;43666;407
;;;;;
Flushing;Youth 18 to 24 Years;2013;Number;21004;407
;;;;;
Flushing;Adults 25 Years and Older;2014;Number;191003;407
;;;;;
Flushing;Children Under 18 Years;2014;Number;44097;407
;;;;;
Flushing;Youth 18 to 24 Years;2014;Number;21642;407
;;;;;
Flushing;Adults 25 Years and Older;2015;Number;190088;407
;;;;;
Flushing;Children Under 18 Years;2015;Number;40513;407
;;;;;
Flushing;Youth 18 to 24 Years;2015;Number;16797;407
;;;;;
Flushing;Adults 25 Years and Older;2016;Number;186234;407
;;;;;
Flushing;Children Under 18 Years;2016;Number;43798;407
;;;;;
Flushing;Youth 18 to 24 Years;2016;Number;15832;407
;;;;;
Flushing;Adults 25 Years and Older;2017;Number;196191;407
;;;;;
Flushing;Children Under 18 Years;2017;Number;44788;407
;;;;;
Flushing;Youth 18 to 24 Years;2017;Number;19303;407
;;;;;
Flushing;Adults 25 Years and Older;2018;Number;180833;407
;;;;;
Flushing;Children Under 18 Years;2018;Number;43166;407
;;;;;
Flushing;Youth 18 to 24 Years;2018;Number;15001;407
;;;;;
Flushing;Adults 25 Years and Older;2019;Number;182337;407
;;;;;
Flushing;Children Under 18 Years;2019;Number;43445;407
;;;;;
Flushing;Youth 18 to 24 Years;2019;Number;14087;407
;;;;;
Flushing;Children Under 18 Years;2021;Number;40191;407
;;;;;
Flushing;Youth 18 to 24 Years;2021;Number;11641;407
;;;;;
Flushing;Adults 25 Years and Older;2021;Number;190933;407
;;;;;
Flushing;Children Under 18 Years;2022;Number;38801;407
;;;;;
Flushing;Youth 18 to 24 Years;2022;Number;14454;407
;;;;;
Flushing;Adults 25 Years and Older;2022;Number;193596;407
;;;;;
Fort Greene/Brooklyn Hts;Adults 25 Years and Older;2005;Number;79221;302
;;;;;
Fort Greene/Brooklyn Hts;Children Under 18 Years;2005;Number;21260;302
;;;;;
Fort Greene/Brooklyn Hts;Youth 18 to 24 Years;2005;Number;9330;302
;;;;;
Fort Greene/Brooklyn Hts;Adults 25 Years and Older;2006;Number;79103;302
;;;;;
Fort Greene/Brooklyn Hts;Children Under 18 Years;2006;Number;21244;302
;;;;;
Fort Greene/Brooklyn Hts;Youth 18 to 24 Years;2006;Number;11449;302
;;;;;
Fort Greene/Brooklyn Hts;Adults 25 Years and Older;2007;Number;81958;302
;;;;;
Fort Greene/Brooklyn Hts;Children Under 18 Years;2007;Number;22824;302
;;;;;
Fort Greene/Brooklyn Hts;Youth 18 to 24 Years;2007;Number;11971;302
;;;;;
Fort Greene/Brooklyn Hts;Adults 25 Years and Older;2008;Number;82398;302
;;;;;
Fort Greene/Brooklyn Hts;Children Under 18 Years;2008;Number;19041;302
;;;;;
Fort Greene/Brooklyn Hts;Youth 18 to 24 Years;2008;Number;15089;302
;;;;;
Fort Greene/Brooklyn Hts;Adults 25 Years and Older;2009;Number;88174;302
;;;;;
Fort Greene/Brooklyn Hts;Children Under 18 Years;2009;Number;22560;302
;;;;;
Fort Greene/Brooklyn Hts;Youth 18 to 24 Years;2009;Number;10563;302
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
Fort Greene/Brooklyn Hts;Adults 25 Years and Older;2010;Number;90699;302
;;;;;
Fort Greene/Brooklyn Hts;Children Under 18 Years;2010;Number;20586;302
;;;;;
Fort Greene/Brooklyn Hts;Youth 18 to 24 Years;2010;Number;14183;302
;;;;;
Fort Greene/Brooklyn Hts;Adults 25 Years and Older;2011;Number;85952;302
;;;;;
Fort Greene/Brooklyn Hts;Children Under 18 Years;2011;Number;19131;302
;;;;;
Fort Greene/Brooklyn Hts;Youth 18 to 24 Years;2011;Number;13827;302
;;;;;
Fort Greene/Brooklyn Hts;Adults 25 Years and Older;2012;Number;93485;302
;;;;;
Fort Greene/Brooklyn Hts;Children Under 18 Years;2012;Number;22206;302
;;;;;
Fort Greene/Brooklyn Hts;Youth 18 to 24 Years;2012;Number;14411;302
;;;;;
Fort Greene/Brooklyn Hts;Adults 25 Years and Older;2013;Number;95550;302
;;;;;
Fort Greene/Brooklyn Hts;Children Under 18 Years;2013;Number;22809;302
;;;;;
Fort Greene/Brooklyn Hts;Youth 18 to 24 Years;2013;Number;12595;302
;;;;;
Fort Greene/Brooklyn Hts;Adults 25 Years and Older;2014;Number;99602;302
;;;;;
Fort Greene/Brooklyn Hts;Children Under 18 Years;2014;Number;26153;302
;;;;;
Fort Greene/Brooklyn Hts;Youth 18 to 24 Years;2014;Number;13315;302
;;;;;
Fort Greene/Brooklyn Hts;Adults 25 Years and Older;2015;Number;99280;302
;;;;;
Fort Greene/Brooklyn Hts;Children Under 18 Years;2015;Number;23639;302
;;;;;
Fort Greene/Brooklyn Hts;Youth 18 to 24 Years;2015;Number;11737;302
;;;;;
Fort Greene/Brooklyn Hts;Adults 25 Years and Older;2016;Number;106964;302
;;;;;
Fort Greene/Brooklyn Hts;Children Under 18 Years;2016;Number;24376;302
;;;;;
Fort Greene/Brooklyn Hts;Youth 18 to 24 Years;2016;Number;11988;302
;;;;;
Fort Greene/Brooklyn Hts;Adults 25 Years and Older;2017;Number;99435;302
;;;;;
Fort Greene/Brooklyn Hts;Children Under 18 Years;2017;Number;23645;302
;;;;;
Fort Greene/Brooklyn Hts;Youth 18 to 24 Years;2017;Number;12364;302
;;;;;
Fort Greene/Brooklyn Hts;Adults 25 Years and Older;2018;Number;105502;302
;;;;;
Fort Greene/Brooklyn Hts;Children Under 18 Years;2018;Number;28258;302
;;;;;
Fort Greene/Brooklyn Hts;Youth 18 to 24 Years;2018;Number;12083;302
;;;;;
Fort Greene/Brooklyn Hts;Adults 25 Years and Older;2019;Number;99422;302
;;;;;
Fort Greene/Brooklyn Hts;Children Under 18 Years;2019;Number;23889;302
;;;;;
Fort Greene/Brooklyn Hts;Youth 18 to 24 Years;2019;Number;10035;302
;;;;;
Fort Greene/Brooklyn Hts;Children Under 18 Years;2021;Number;22633;302
;;;;;
Fort Greene/Brooklyn Hts;Youth 18 to 24 Years;2021;Number;13599;302
;;;;;
Fort Greene/Brooklyn Hts;Adults 25 Years and Older;2021;Number;110898;302
;;;;;
Fort Greene/Brooklyn Hts;Children Under 18 Years;2022;Number;25716;302
;;;;;
Fort Greene/Brooklyn Hts;Youth 18 to 24 Years;2022;Number;11138;302
;;;;;
Fort Greene/Brooklyn Hts;Adults 25 Years and Older;2022;Number;99133;302
;;;;;
Fresh Meadows/Briarwood;Adults 25 Years and Older;2005;Number;98564;408
;;;;;
Fresh Meadows/Briarwood;Children Under 18 Years;2005;Number;29515;408
;;;;;
Fresh Meadows/Briarwood;Youth 18 to 24 Years;2005;Number;9748;408
;;;;;
Fresh Meadows/Briarwood;Adults 25 Years and Older;2006;Number;100402;408
;;;;;
Fresh Meadows/Briarwood;Children Under 18 Years;2006;Number;33670;408
;;;;;
Fresh Meadows/Briarwood;Youth 18 to 24 Years;2006;Number;13302;408
;;;;;
Fresh Meadows/Briarwood;Adults 25 Years and Older;2007;Number;101255;408
;;;;;
Fresh Meadows/Briarwood;Children Under 18 Years;2007;Number;35721;408
;;;;;
Fresh Meadows/Briarwood;Youth 18 to 24 Years;2007;Number;14270;408
;;;;;
Fresh Meadows/Briarwood;Adults 25 Years and Older;2008;Number;97981;408
;;;;;
Fresh Meadows/Briarwood;Children Under 18 Years;2008;Number;32059;408
;;;;;
Fresh Meadows/Briarwood;Youth 18 to 24 Years;2008;Number;13646;408
;;;;;
Fresh Meadows/Briarwood;Adults 25 Years and Older;2009;Number;111673;408
;;;;;
Fresh Meadows/Briarwood;Children Under 18 Years;2009;Number;34927;408
;;;;;
Fresh Meadows/Briarwood;Youth 18 to 24 Years;2009;Number;14447;408
;;;;;
Fresh Meadows/Briarwood;Adults 25 Years and Older;2010;Number;97321;408
;;;;;
Fresh Meadows/Briarwood;Children Under 18 Years;2010;Number;28179;408
;;;;;
Fresh Meadows/Briarwood;Youth 18 to 24 Years;2010;Number;12504;408
;;;;;
Fresh Meadows/Briarwood;Adults 25 Years and Older;2011;Number;98335;408
;;;;;
Fresh Meadows/Briarwood;Children Under 18 Years;2011;Number;30321;408
;;;;;
Fresh Meadows/Briarwood;Youth 18 to 24 Years;2011;Number;15775;408
;;;;;
Fresh Meadows/Briarwood;Adults 25 Years and Older;2012;Number;106817;408
;;;;;
Fresh Meadows/Briarwood;Children Under 18 Years;2012;Number;33068;408
;;;;;
Fresh Meadows/Briarwood;Youth 18 to 24 Years;2012;Number;17970;408
;;;;;
Fresh Meadows/Briarwood;Adults 25 Years and Older;2013;Number;104636;408
;;;;;
Fresh Meadows/Briarwood;Children Under 18 Years;2013;Number;34958;408
;;;;;
Fresh Meadows/Briarwood;Youth 18 to 24 Years;2013;Number;16065;408
;;;;;
Fresh Meadows/Briarwood;Adults 25 Years and Older;2014;Number;111850;408
;;;;;
Fresh Meadows/Briarwood;Children Under 18 Years;2014;Number;31610;408
;;;;;
Fresh Meadows/Briarwood;Youth 18 to 24 Years;2014;Number;15870;408
;;;;;
Fresh Meadows/Briarwood;Adults 25 Years and Older;2015;Number;110828;408
;;;;;
Fresh Meadows/Briarwood;Children Under 18 Years;2015;Number;31444;408
;;;;;
Fresh Meadows/Briarwood;Youth 18 to 24 Years;2015;Number;19340;408
;;;;;
Fresh Meadows/Briarwood;Adults 25 Years and Older;2016;Number;113753;408
;;;;;
Fresh Meadows/Briarwood;Children Under 18 Years;2016;Number;35311;408
;;;;;
Fresh Meadows/Briarwood;Youth 18 to 24 Years;2016;Number;17051;408
;;;;;
Fresh Meadows/Briarwood;Adults 25 Years and Older;2017;Number;111747;408
;;;;;
Fresh Meadows/Briarwood;Children Under 18 Years;2017;Number;33862;408
;;;;;
Fresh Meadows/Briarwood;Youth 18 to 24 Years;2017;Number;18682;408
;;;;;
Fresh Meadows/Briarwood;Adults 25 Years and Older;2018;Number;111516;408
;;;;;
Fresh Meadows/Briarwood;Children Under 18 Years;2018;Number;34900;408
;;;;;
Fresh Meadows/Briarwood;Youth 18 to 24 Years;2018;Number;18199;408
;;;;;
Fresh Meadows/Briarwood;Adults 25 Years and Older;2019;Number;113747;408
;;;;;
Fresh Meadows/Briarwood;Children Under 18 Years;2019;Number;39283;408
;;;;;
Fresh Meadows/Briarwood;Youth 18 to 24 Years;2019;Number;15441;408
;;;;;
Fresh Meadows/Briarwood;Children Under 18 Years;2021;Number;37180;408
;;;;;
Fresh Meadows/Briarwood;Youth 18 to 24 Years;2021;Number;12261;408
;;;;;
Fresh Meadows/Briarwood;Adults 25 Years and Older;2021;Number;114291;408
;;;;;
Fresh Meadows/Briarwood;Children Under 18 Years;2022;Number;30432;408
;;;;;
Fresh Meadows/Briarwood;Youth 18 to 24 Years;2022;Number;14528;408
;;;;;
Fresh Meadows/Briarwood;Adults 25 Years and Older;2022;Number;103085;408
;;;;;
Greenwich Village;Adults 25 Years and Older;2005;Number;62437.81703;102
;;;;;
Greenwich Village;Children Under 18 Years;2005;Number;8664.53332;102
;;;;;
Greenwich Village;Youth 18 to 24 Years;2005;Number;4406.19002;102
;;;;;
Greenwich Village;Adults 25 Years and Older;2006;Number;68358.8398;102
;;;;;
Greenwich Village;Children Under 18 Years;2006;Number;10360.59753;102
;;;;;
Greenwich Village;Youth 18 to 24 Years;2006;Number;9033.55397;102
;;;;;
Greenwich Village;Adults 25 Years and Older;2007;Number;63095.9734;102
;;;;;
Greenwich Village;Children Under 18 Years;2007;Number;10004.69232;102
;;;;;
Greenwich Village;Youth 18 to 24 Years;2007;Number;10120.94277;102
;;;;;
Greenwich Village;Adults 25 Years and Older;2008;Number;66906.00729;102
;;;;;
Greenwich Village;Children Under 18 Years;2008;Number;14454.40174;102
;;;;;
Greenwich Village;Youth 18 to 24 Years;2008;Number;9632.69089;102
;;;;;
Greenwich Village;Adults 25 Years and Older;2009;Number;65663.02174;102
;;;;;
Greenwich Village;Children Under 18 Years;2009;Number;9717.94122;102
;;;;;
Greenwich Village;Youth 18 to 24 Years;2009;Number;8160.18523;102
;;;;;
Greenwich Village;Adults 25 Years and Older;2010;Number;68362.41673;102
;;;;;
Greenwich Village;Children Under 18 Years;2010;Number;9325.67048;102
;;;;;
Greenwich Village;Youth 18 to 24 Years;2010;Number;8721.16815;102
;;;;;
Greenwich Village;Adults 25 Years and Older;2011;Number;68181.18527;102
;;;;;
Greenwich Village;Children Under 18 Years;2011;Number;9968.92295;102
;;;;;
Greenwich Village;Youth 18 to 24 Years;2011;Number;9181.40069;102
;;;;;
Greenwich Village;Adults 25 Years and Older;2012;Number;67611.85615;102
;;;;;
Greenwich Village;Children Under 18 Years;2012;Number;11097.44652;102
;;;;;
Greenwich Village;Youth 18 to 24 Years;2012;Number;9483.0557;102
;;;;;
Greenwich Village;Adults 25 Years and Older;2013;Number;73068.47329;102
;;;;;
Greenwich Village;Children Under 18 Years;2013;Number;13245.99325;102
;;;;;
Greenwich Village;Youth 18 to 24 Years;2013;Number;8910.7458;102
;;;;;
Greenwich Village;Adults 25 Years and Older;2014;Number;75918.69579;102
;;;;;
Greenwich Village;Children Under 18 Years;2014;Number;11259.60099;102
;;;;;
Greenwich Village;Youth 18 to 24 Years;2014;Number;8148.85826;102
;;;;;
Greenwich Village;Adults 25 Years and Older;2015;Number;71019.36;102
;;;;;
Greenwich Village;Children Under 18 Years;2015;Number;11138.644;102
;;;;;
Greenwich Village;Youth 18 to 24 Years;2015;Number;9209.988;102
;;;;;
Greenwich Village;Adults 25 Years and Older;2016;Number;69447.42952;102
;;;;;
Greenwich Village;Children Under 18 Years;2016;Number;12618.512;102
;;;;;
Greenwich Village;Youth 18 to 24 Years;2016;Number;9010.60648;102
;;;;;
Greenwich Village;Adults 25 Years and Older;2017;Number;68763.62981;102
;;;;;
Greenwich Village;Children Under 18 Years;2017;Number;11974.98836;102
;;;;;
Greenwich Village;Youth 18 to 24 Years;2017;Number;8077.91568;102
;;;;;
Greenwich Village;Adults 25 Years and Older;2018;Number;69235.78547;102
;;;;;
Greenwich Village;Children Under 18 Years;2018;Number;11564.23678;102
;;;;;
Greenwich Village;Youth 18 to 24 Years;2018;Number;9803.19154;102
;;;;;
Greenwich Village;Adults 25 Years and Older;2019;Number;73708.74498;102
;;;;;
Greenwich Village;Children Under 18 Years;2019;Number;13297.85883;102
;;;;;
Greenwich Village;Youth 18 to 24 Years;2019;Number;11069.42718;102
;;;;;
Greenwich Village;Children Under 18 Years;2021;Number;10344;102
;;;;;
Greenwich Village;Youth 18 to 24 Years;2021;Number;10097;102
;;;;;
Greenwich Village;Adults 25 Years and Older;2021;Number;66996;102
;;;;;
Greenwich Village;Children Under 18 Years;2022;Number;8230;102
;;;;;
Greenwich Village;Youth 18 to 24 Years;2022;Number;11306;102
;;;;;
Greenwich Village;Adults 25 Years and Older;2022;Number;61148;102
;;;;;
Howard Beach;Adults 25 Years and Older;2005;Number;81248;410
;;;;;
Howard Beach;Children Under 18 Years;2005;Number;33255;410
;;;;;
Howard Beach;Youth 18 to 24 Years;2005;Number;9583;410
;;;;;
Howard Beach;Adults 25 Years and Older;2006;Number;85005;410
;;;;;
Howard Beach;Children Under 18 Years;2006;Number;30298;410
;;;;;
Howard Beach;Youth 18 to 24 Years;2006;Number;9320;410
;;;;;
Howard Beach;Adults 25 Years and Older;2007;Number;89395;410
;;;;;
Howard Beach;Children Under 18 Years;2007;Number;36086;410
;;;;;
Howard Beach;Youth 18 to 24 Years;2007;Number;12571;410
;;;;;
Howard Beach;Adults 25 Years and Older;2008;Number;95470;410
;;;;;
Howard Beach;Children Under 18 Years;2008;Number;29765;410
;;;;;
Howard Beach;Youth 18 to 24 Years;2008;Number;14888;410
;;;;;
Howard Beach;Adults 25 Years and Older;2009;Number;84939;410
;;;;;
Howard Beach;Children Under 18 Years;2009;Number;28728;410
;;;;;
Howard Beach;Youth 18 to 24 Years;2009;Number;11638;410
;;;;;
Howard Beach;Adults 25 Years and Older;2010;Number;90685;410
;;;;;
Howard Beach;Children Under 18 Years;2010;Number;27763;410
;;;;;
Howard Beach;Youth 18 to 24 Years;2010;Number;16809;410
;;;;;
Howard Beach;Adults 25 Years and Older;2011;Number;93235;410
;;;;;
Howard Beach;Children Under 18 Years;2011;Number;27643;410
;;;;;
Howard Beach;Youth 18 to 24 Years;2011;Number;11975;410
;;;;;
Howard Beach;Adults 25 Years and Older;2012;Number;89070;410
;;;;;
Howard Beach;Children Under 18 Years;2012;Number;29932;410
;;;;;
Howard Beach;Youth 18 to 24 Years;2012;Number;14176;410
;;;;;
Howard Beach;Adults 25 Years and Older;2013;Number;84759;410
;;;;;
Howard Beach;Children Under 18 Years;2013;Number;24590;410
;;;;;
Howard Beach;Youth 18 to 24 Years;2013;Number;12034;410
;;;;;
Howard Beach;Adults 25 Years and Older;2014;Number;89755;410
;;;;;
Howard Beach;Children Under 18 Years;2014;Number;32444;410
;;;;;
Howard Beach;Youth 18 to 24 Years;2014;Number;12628;410
;;;;;
Howard Beach;Adults 25 Years and Older;2015;Number;97822;410
;;;;;
Howard Beach;Children Under 18 Years;2015;Number;25639;410
;;;;;
Howard Beach;Youth 18 to 24 Years;2015;Number;12388;410
;;;;;
Howard Beach;Adults 25 Years and Older;2016;Number;92635;410
;;;;;
Howard Beach;Children Under 18 Years;2016;Number;28365;410
;;;;;
Howard Beach;Youth 18 to 24 Years;2016;Number;14422;410
;;;;;
Howard Beach;Adults 25 Years and Older;2017;Number;97216;410
;;;;;
Howard Beach;Children Under 18 Years;2017;Number;28902;410
;;;;;
Howard Beach;Youth 18 to 24 Years;2017;Number;13205;410
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
